local_name,address,gmap_id,latitude,longitude,category,avg_rating,num_of_reviews,apto_sillas_de_ruedas,atmosfera_agradable,apto_grupos_grandes,solo_efectivo,state,City
Bari Bar,"Bari Bar, 11401 NW 12th St, Miami, FL 33172",0x88d9bfe3b1a5bbd9:0x486316ba367b1164,25.787058,-80.37993949999999,Restaurant,4.8,5,0,0,0,0,FL,Miami
Parguito Gourmet,"Parguito Gourmet, 728 NW 29th St, Miami, FL 33127",0x88d9b6b516550983:0x23a4d9a8358fd3f9,25.8032719,-80.2079146,Restaurant,4.8,5,0,0,0,0,FL,Miami
Antojitos Mexicanos Tenorio,"Antojitos Mexicanos Tenorio, 13856 SW 56th St, Miami, FL 33175",0x88d9c111d08b4021:0xe739728a1fa11bdf,25.7123028,-80.41828989999999,Mexican restaurant,5.0,1,0,1,1,0,FL,Miami
DELICIA EMPANADAS KOSHER FACTORY AND STORE,"DELICIA EMPANADAS KOSHER FACTORY AND STORE, 168 NE 167th St, Miami, FL 33162",0x88d9af713cb4b463:0x924bdcc99f3e5739,25.9278378,-80.1969034,Kosher restaurant,5.0,2,0,0,0,0,FL,Miami
Taco Rico,"Taco Rico, 646 SW 109th Ave, Miami, FL 33174",0x88d9bf55efaaf511:0xab3c0298ab6015ef,25.7627776,-80.3726882,Mexican restaurant,1.0,6,1,1,0,0,FL,Miami
Buffalo Wings Miami Airport,"Buffalo Wings Miami Airport, 3449 NW 42nd Ave, Miami, FL 33142",0x88d9b74d0757f38f:0x7231d2c79538b950,25.8057154,-80.263256,Bar & grill,3.0,2,1,1,1,0,FL,Miami
Alhambra Restaurant,"Alhambra Restaurant, 13550 SW 120th St #408, Miami, FL 33186",0x88d9c1a1bfa2414d:0xd2d22090f131cdd8,25.6555538,-80.414997,Mediterranean restaurant,3.4,5,1,1,1,0,FL,Miami
Taverna Opa,"Taverna Opa, 11401 NW 12th St, Miami, FL 33172",0x88d9bec5fc96258b:0x15bb0d6277fab01b,25.787924999999998,-80.3804792,"Greek restaurant, Mediterranean restaurant, Restaurant",3.5,2,1,1,1,0,FL,Miami
Dragon One,"Dragon One, 10162 W Flagler St, Miami, FL 33174",0x88d9b929e414b8d7:0xc3e5c45c8261b837,25.7679124,-80.3602895,"Chinese restaurant, Asian restaurant, Restaurant",3.5,26,1,1,1,0,FL,Miami
Babito’s mediterranean cuisine,"Babito’s mediterranean cuisine, 169 NE 25th St, Miami, FL 33137",0x88d9b74b817845c1:0xf04c89d2d14f8ae4,25.8010295,-80.19145139999999,"Restaurant, Grocery store",3.6,8,1,1,1,0,FL,Miami
CH'I,"CH'I, 701 S Miami Ave #339a, Miami, FL 33131",0x88d9b70703b36b5d:0xe841a01432fabcea,25.766968199999997,-80.1934346,Asian fusion restaurant,3.7,38,1,1,0,0,FL,Miami
Mota Pizza Rustica,"Mota Pizza Rustica, 7795 W Flagler St, Miami, FL 33144",0x88d9b90773621b79:0x554e8fdc807b556f,25.7739013,-80.3224022,Pizza restaurant,3.8,25,1,1,0,0,FL,Miami
Aroma Colombiano Restaurant,"Aroma Colombiano Restaurant, 3937 NW 7th St #5504, Miami, FL 33126",0x88d9b76eb25db6e3:0xdabaa79dce46e671,25.779137,-80.260734,Nuevo Latino restaurant,3.8,96,1,0,1,0,FL,Miami
Kreyol kitchen,"Kreyol kitchen, 18138 NW 2nd Ave, Miami, FL 33169",0x88d9af42f5fbae7f:0xaae18d3d3cc879b2,25.941114,-80.205573,Restaurant,3.8,76,1,1,1,0,FL,Miami
Gran Parada Cafe,"Gran Parada Cafe, 11802 NW 10th Ave, Miami, FL 33168",0x88d9b1c3928853f3:0x6d0c5102dcb41128,25.8829249,-80.2147679,Restaurant,3.8,14,1,1,0,0,FL,Miami
El Gallo Pinto Restaurante,"El Gallo Pinto Restaurante, 4747 W Flagler St, Miami, FL 33134",0x88d9b77c8b6442df:0x2201a44ee4ad25c9,25.7716972,-80.2725389,"Nicaraguan restaurant, Latin American restaurant",3.9,58,1,1,1,0,FL,Miami
Chili's Grill & Bar,"Chili's Grill & Bar, 1710 NW 117th Pl, Miami, FL 33182",0x88d9bff321b4924d:0x702b48a75d8d8798,25.7909507,-80.3871482,"Tex-Mex restaurant, Mexican restaurant, Restaurant",3.9,15,1,1,1,0,FL,Miami
Subway,"Subway, 3100 SW 62nd Ave, Miami, FL 33155",0x88d9b83e0fbc5657:0xa86a9b2eea1517bf,25.7413998,-80.294427,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",3.9,48,1,1,1,0,FL,Miami
Mayfair Kitchen,"Mayfair Kitchen, 3000 Florida Ave, Miami, FL 33133",0x88d9b7cf046aaaab:0xfdabf76bea45279a,25.7282916,-80.2407451,"Restaurant, Bar",4.0,8,1,0,1,0,FL,Miami
Rubido's Cafeteria,"Rubido's Cafeteria, 532 SW 109th Ave, Miami, FL 33174",0x88d9bf294bd6deeb:0x98aff28f4f37b653,25.763523499999998,-80.37280439999999,"Latin American restaurant, Cuban restaurant",4.0,28,1,0,1,0,FL,Miami
Chick-fil-A,"Chick-fil-A, 1410 NW N River Dr, Miami, FL 33125",0x88d9b720f6656ed5:0x8e20966fd85b8e18,25.785413199999997,-80.219216,"Fast food restaurant, Breakfast restaurant, Caterer, Chicken restaurant, Delivery service, Family restaurant",4.0,48,1,1,1,0,FL,Miami
Latin Cuisine. CLOSED,"Latin Cuisine. CLOSED, 1444 Biscayne Blvd #103, Miami, FL 33132",0x88d9b6a709fbb175:0x4da1abb998703c1,25.789023099999998,-80.1893843,"Latin American restaurant, Takeout Restaurant, Small plates restaurant, Soup restaurant, Vegan restaurant",4.1,17,1,0,1,1,FL,Miami
Subway,"Subway, 20131 SW 127th Ave Store 25, Miami, FL 33177",0x88d9c30852ccb619:0x198931153c38f944,25.5801557,-80.3957441,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",4.1,38,1,1,1,0,FL,Miami
B-Side by Itamae,"B-Side by Itamae, 143 NW 23rd St Inside 1-800-Lucky, Miami, FL 33127",0x88d9b7d1e09155a1:0xd58fcd475f989eef,25.7993651,-80.1979458,"Sushi restaurant, Japanese restaurant",4.2,8,1,1,1,0,FL,Miami
1601 Lounge,"1601 Lounge, 1601 Biscayne Blvd, Miami, FL 33132",0x88d9b6a7e9c4c355:0xab18547a1c88c986,25.7910185,-80.1885233,"Lounge, Bar, Latin American restaurant",4.2,28,1,1,1,0,FL,Miami
Made in Italy Gourmet,"Made in Italy Gourmet, 10 NE 27th St, Miami, FL 33137",0x88d9b6acc1e5c1bf:0x5724e4b9c40104ce,25.802355,-80.1946571,"Italian restaurant, Gourmet grocery store, Restaurant, Wine bar",4.2,38,1,1,1,0,FL,Miami
Cajio's Cuban Cuisine,"Cajio's Cuban Cuisine, 20505 S Dixie Hwy, Miami, FL 33189",0x88d9c37ea9ff58d5:0x1c1bebb46676406d,25.574543199999997,-80.3693485,"Cuban restaurant, Caribbean restaurant, Restaurant",4.2,48,1,1,0,0,FL,Miami
Vive Cafe,"Vive Cafe, 48 E Flagler St, Miami, FL 33131",0x88d9b69c04cb9555:0x78aff35a6770f769,25.7741096,-80.19240479999999,Restaurant,4.3,8,1,1,1,0,FL,Miami
Mister Mango,"Mister Mango, NE 36 St@NE 1 Av, Miami, FL 33137",0x88d9b1bcf8217b13:0x912f3d9a91215ce5,25.810341599999997,-80.1933224,Restaurant,4.3,8,1,1,1,0,FL,Miami
Stela's Kitchen & Bar,"Stela's Kitchen & Bar, 7415 NW 19th St bldg 6 suite a, Miami, FL 33126",0x88d9b99f02eaaaa9:0x3300115a2df352a4,25.791459399999997,-80.3176111,Restaurant,4.3,73,1,1,1,0,FL,Miami
Carvel,"Carvel, 8349 W Flagler St, Miami, FL 33144",0x88d9b903197566d1:0x17dfab7e3e5cb3ed,25.770885699999997,-80.3317526,"Ice cream shop, Bakery, Cake shop, Dessert restaurant, Dessert shop",4.3,53,1,0,0,0,FL,Miami
Goldo Pasao,"Goldo Pasao, 6621 NW 82nd Ave, Miami, FL 33166",0x88d9bb5c5f2a40e3:0x71b2929eb460b5b,25.8337817,-80.32978609999999,Restaurant,4.4,28,1,1,1,0,FL,Miami
Miami River II Mexican Cuisine,"Miami River II Mexican Cuisine, 1881 NW 7th St, Miami, FL 33125",0x88d9b7ad5d1a3333:0xb3d1dca363b8b734,25.780098499999998,-80.22630989999999,Mexican restaurant,4.4,27,1,1,1,0,FL,Miami
Pizza Crek,"Pizza Crek, 125 SE 2nd Ave, Miami, FL 33131",0x88d9b69db50ab827:0x8546598899ab1417,25.772871799999997,-80.1901269,"Pizza restaurant, Dessert restaurant, Health food restaurant, Italian restaurant, Pizza delivery, Pizza Takeout",4.4,13,1,1,0,0,FL,Miami
Lolita resturant-Comida Mexicana,"Lolita resturant-Comida Mexicana, 316 SW 8th Ave, Miami, FL 33130",0x88d9b7f9b4a07fa9:0x6a65847a13188fc6,25.770393799999997,-80.2076854,Mexican restaurant,4.4,38,1,1,1,0,FL,Miami
Ruta 40,"Ruta 40, 12743 SW 42nd St, Miami, FL 33175",0x88d9bf5e4d2e7837:0xd2d360f35eb09989,25.730362,-80.400672,Colombian restaurant,4.4,18,1,1,1,0,FL,Miami
Restaurant Italiano,"Restaurant Italiano, 18200 SW 147th Ave, Miami, FL 33187",0x88d9c242d1c84e4f:0x37bc382284a49b52,25.5976254,-80.4304866,Restaurant,4.5,15,1,1,1,0,FL,Miami
LINA’S Paris,"LINA’S Paris, 150 W Flagler St #175, Miami, FL 33130",0x88d9b69a3efdefd9:0x111d538308958f4b,25.773870199999998,-80.19693,"Restaurant, Salad shop",4.5,8,1,1,0,0,FL,Miami
Mayte Cafeteria,"Mayte Cafeteria, 8701 NW 13th Terrace, Miami, FL 33172",0x88d9b913ee844c3f:0x4e05977dcc4e2ec,25.785372799999998,-80.3371221,Creole restaurant,4.5,6,1,1,0,0,FL,Miami
KFC,"KFC, 4200 NW 21st St, Miami, FL 33122",0x88d9b75822dbcbcd:0x89a5dc67cd0f7ec,25.7932381,-80.2742725,"Chicken restaurant, Fast food restaurant",4.5,8,1,0,1,0,FL,Miami
Gusto's Latin Food,"Gusto's Latin Food, 12239 SW 112th St, Miami, FL 33186",0x88d9c18fc71c946b:0xde43f9953a2ede1f,25.6628753,-80.3933373,"Colombian restaurant, Nuevo Latino restaurant",4.6,48,1,1,1,0,FL,Miami
Virginia's Cafe,"Virginia's Cafe, 119 NW 12th Ave, Miami, FL 33128",0x88d9b6ec164e1b5f:0x9b54ed3d9519bedf,25.774769,-80.21443599999999,Nicaraguan restaurant,4.6,8,1,1,0,0,FL,Miami
Casa Carlos Restaurant,"Casa Carlos Restaurant, 14751 SW 184th St, Miami, FL 33187",0x88d9c34233a1afef:0x3958d9fe5a2ceb03,25.596446099999998,-80.4310732,Cuban restaurant,4.6,108,1,1,1,0,FL,Miami
Pho 305,"Pho 305, 2519 NE 2nd Ave, Miami, FL 33137",0x88d9b7a04c8cc5dd:0x4a530850b641851,25.801449299999998,-80.19082159999999,Vietnamese restaurant,4.6,58,1,1,1,0,FL,Miami
Sweet Hand Kathy's,"Sweet Hand Kathy's, 20316 NW 2nd Ave, Miami, FL 33169",0x88d9ae938dec3343:0x4b579efdd6a556a6,25.9621115,-80.2062863,"Restaurant, Bakery",4.7,78,1,1,1,0,FL,Miami
SHIK-SHAK,"SHIK-SHAK, 121 NE 25th St, Miami, FL 33137",0x88d9bb760e2bb0e5:0xa81e2ce7153ea651,25.8010482,-80.1923745,"Hamburger restaurant, Mediterranean restaurant",4.7,47,1,1,1,0,FL,Miami
Belly's Crab Corner,"Belly's Crab Corner, 22339 SW 112th Ave, Miami, FL 33170",0x88d9c352f1335729:0x210813d0973ca355,25.559648,-80.371661,Restaurant,4.7,57,1,1,1,0,FL,Miami
La Terraza,"La Terraza, 350 NE 24th St, Miami, FL 33137",0x88d9b6aa5d64d8a3:0xb0ead5c7b9a85a9b,25.8001002,-80.188934,Restaurant,4.7,14,1,1,1,0,FL,Miami
Belkys International Cuisine,"Belkys International Cuisine, 10777 NW 36th Ave, Miami, FL 33167",0x88d9b06972c2a845:0xc455f8f3e05c1559,25.871310599999997,-80.257791,Restaurant,4.7,53,1,1,0,0,FL,Miami
Joseph's Organic Bakery,"Joseph's Organic Bakery, 18228 W Dixie Hwy, Miami, FL 33160",0x88d9ac537045d977:0x41e075429f0f0f17,25.943718399999998,-80.14926179999999,"Bakery, Gluten-free restaurant, Health food store, Kosher restaurant, Organic food store, Organic restaurant, Vegan restaurant, Vegetarian restaurant, Vitamin & supplements store",4.7,85,1,0,0,0,FL,Miami
Spice Magic Indian Cuisine,"Spice Magic Indian Cuisine, 10720 W Flagler St #15, Miami, FL 33174",0x88d9bf24de54a7e1:0xfc1a865d36edd80f,25.7671577,-80.3696058,Restaurant,4.7,3,1,1,0,0,FL,Miami
La Cocina de Francy,"La Cocina de Francy, 2600 NW 87th Ave #27, Miami, FL 33172",0x88d9b9c6cba46217:0x11a30e0794583742,25.7989319,-80.337852,"Venezuelan restaurant, Caterer, Latin American restaurant, Delivery Restaurant, Restaurant",4.8,16,1,0,1,1,FL,Miami
Funky Lab 305,"Funky Lab 305, 5149 NW 74th Ave, Miami, FL 33166",0x88d9bb6bdb675567:0x3a56c87c813f21f2,25.8203963,-80.3165411,"Restaurant, Mobile caterer",4.8,6,1,1,1,0,FL,Miami
Sandwich King,"Sandwich King, 6791 SW 56th St #5721, Miami, FL 33155",0x88d9b875fb26e31d:0xca994802fc01211a,25.7185818,-80.30394729999999,"Cafeteria, Breakfast restaurant, Fast food restaurant, Lunch restaurant, Takeout Restaurant, Sandwich shop",4.8,58,1,0,0,0,FL,Miami
Bahamian Food,"Bahamian Food, 18014 NW 6th Pl, Miami, FL 33169",0x88d9aff5846c4c7d:0x3b42a54ea55deea8,25.9400284,-80.2124458,Restaurant,4.8,13,1,1,0,0,FL,Miami
The Pana,"The Pana, 825 Brickell Bay Dr LOBBY SUITE 3CL30A, Miami, FL 33131",0x88d9b75b3812f7c3:0x124dd3fa1a7e955a,25.7646378,-80.1890197,"Venezuelan restaurant, Grocery store, Wholesale market",4.9,18,1,1,1,0,FL,Miami
Doya,"Doya, 347 NW 24th St, Miami, FL 33127",0x88d9b7f93f5eff81:0x5da6677f55a6fe1e,25.800235999999998,-80.201449,Restaurant,4.9,48,1,1,1,0,FL,Miami
El Ventorrillo Bistro,"El Ventorrillo Bistro, 13920 SW 47th St Suit 103, Miami, FL 33175",0x88d9c133b1ced60f:0x1c6ec9c3433bf268,25.722928399999997,-80.4193043,Restaurant,4.9,48,1,1,1,0,FL,Miami
Red Carpet Italian Restaurant Downtown,"Red Carpet Italian Restaurant Downtown, 69 E Flagler St, Miami, FL 33131",0x88d9b788e9c56a91:0x2b6c9cf8bb6ef8e2,25.7743389,-80.1923046,Restaurant,4.9,48,1,1,1,0,FL,Miami
Piadina 305 Food Truck,"Piadina 305 Food Truck, 95 NE 40th St, Miami, FL 33137",0x88d9b3dc6b3c60ed:0x30285c7d8dd975c5,25.8135579,-80.19357699999999,Restaurant,5.0,18,1,1,0,0,FL,Miami
Spizzigo Express - Pizzas & Pastas at Downtown Doral,"Spizzigo Express - Pizzas & Pastas at Downtown Doral, 8550 NW 53rd St Unit #B107, Miami, FL 33166",0x88d9bb932e98611f:0x9e391e7ff0655e60,25.8195452,-80.3364983,Pizza restaurant,5.0,7,1,1,0,0,FL,Miami
Riguth Gourmet,"Riguth Gourmet, 1800 SW 27th Ave, Miami, FL 33145",0x88d9b7a94ea6c8ad:0x81759d78466c8546,25.7546657,-80.2386906,Restaurant,5.0,3,1,1,0,0,FL,Miami
VS Carbonics,"VS Carbonics, 11800 SW 144 Ct #2, Miami, FL 33186",0x88d9bf0f00000001:0xd2992775b5ee459a,25.6572985,-80.4284971,"Dry ice supplier, Chemical wholesaler, Industrial gas supplier, Restaurant supply store",5.0,8,1,0,0,0,FL,Miami
Chef's Delights Catering,"Chef's Delights Catering, 3520 NW 50th St, Miami, FL 33142",0x88d9b09fd55e4d89:0xe154c704ff833972,25.8195727,-80.2533243,"Caterer, Buffet restaurant, Catering food and drink supplier, Wedding buffet",5.0,33,1,0,0,0,FL,Miami
La Carpaccieria,"La Carpaccieria, 5026 NE 2nd Ave Suite 310, Miami, FL 33137",0x88d9b1d7935864ef:0x522e724b3c61a1bb,25.8217522,-80.1921488,"Restaurant, Caterer, Italian restaurant, Tapas restaurant",5.0,58,1,1,1,0,FL,Miami
Taco Time and More,"Taco Time and More, 10314 W Flagler St, Miami, FL 33174",0x88d9b9578b3bb54d:0xd32b70151755a410,25.7680121,-80.3642453,Taco restaurant,5.0,58,1,1,1,0,FL,Miami
Chicken kitchen jackson,"Chicken kitchen jackson, 1051 NW 14th St, Miami, FL 33136",0x88d9b6c72d84c809:0xe04d4bc0a00902ad,25.7884353,-80.2121145,"Health food restaurant, Chicken restaurant, Fast food restaurant",3.2,38,1,0,0,0,FL,Miami
BP,"BP, 8200 NW 25th St, Miami, FL 33122",0x88d9b9719d83564f:0xe2bd3a9d4846dff6,25.796514499999997,-80.3295303,"Gas station, ATM, Convenience store, Restaurant",3.3,3,0,0,0,0,FL,Miami
Miami Deli and Market,"Miami Deli and Market, 105 SE 2nd St, Miami, FL 33131",0x88d9b69c442adc21:0xcbd507daa8271d9c,25.7727038,-80.1914777,Breakfast restaurant,3.4,8,0,0,0,0,FL,Miami
JC Chinese Restaurant,"JC Chinese Restaurant, 14802 N Kendall Dr, Miami, FL 33196",0x88d9c04a2112ee9d:0x670c21d076725804,25.684012,-80.431787,"Chinese restaurant, Asian restaurant",3.4,28,0,0,0,0,FL,Miami
El Nuevo Romance Restaurant,"El Nuevo Romance Restaurant, 3451 NW 36th St, Miami, FL 33142",0x88d9b0cada8abe7b:0x975efca2a12d96ec,25.8088889,-80.25222219999999,Restaurant,3.5,16,0,0,0,0,FL,Miami
Lounge 35,"Lounge 35, 3535 NE 2nd Ave, Miami, FL 33137",0x88d9b13af422bd25:0xc65bef7b46882c20,25.8098623,-80.1908411,Bar & grill,3.8,35,0,0,0,0,FL,Miami
Royally Cle's,"Royally Cle's, NW 24th Ave, Miami, FL 33147",0x88d9b0f955555555:0x6ed0ac7ea563548,25.84791,-80.2377078,Restaurant,3.8,4,0,1,0,0,FL,Miami
Biscayne Tavern,"Biscayne Tavern, 146 Biscayne Blvd, Miami, FL 33132",0x88d9b69f01caed63:0xde69e80cfd2c30ed,25.7761538,-80.1881406,"American restaurant, Restaurant",3.9,146,0,0,0,0,FL,Miami
Casey's Cafe LLC,"Casey's Cafe LLC, 1360 NE 172nd St, Miami, FL 33162",0x88d9adcf1ab4b93b:0xc1f57f60e4e96d8c,25.933581999999998,-80.172855,Breakfast restaurant,4.0,5,1,1,0,0,FL,Miami
1821 Sandwich Shop,"1821 Sandwich Shop, 9225 SW 137th Ave, Miami, FL 33186",0x88d9c18c0365520b:0x6b861768bae9025b,25.6812065,-80.41617769999999,Restaurant,4.0,48,1,1,0,0,FL,Miami
Asian Spices,"Asian Spices, 13913 SW 66th St, Miami, FL 33183",0x88d9c0665c487117:0x35d70abee94aae0c,25.7062426,-80.4207007,"Asian grocery store, Indian grocery store, Pakistani restaurant, Spice store",4.0,28,1,0,0,0,FL,Miami
Subway,"Subway, 10737 NW 58th St #C-3, Miami, FL 33178",0x88d9bc060b97f3b7:0x39c6b30c913c0f1c,25.8274598,-80.3707029,"Sandwich shop, Fast food restaurant, Takeout Restaurant, Restaurant",4.0,47,0,0,0,0,FL,Miami
La Cebi Restaurant,"La Cebi Restaurant, 13668 SW 88th St, Miami, FL 33186",0x88d9c0514b34dc81:0x4ed91a6cb798326d,25.6838594,-80.41574969999999,"Ecuadorian restaurant, Colombian restaurant",4.0,54,0,0,0,0,FL,Miami
It Lounge Midtown,"It Lounge Midtown, 3201 Buena Vista Blvd, Miami, FL 33127",0x88d9b153a287f17b:0xf75ceb1dcfd715a8,25.8070335,-80.1942195,"Argentinian restaurant, Restaurant, Steak house",4.1,33,0,0,0,0,FL,Miami
Papa Piccolo's,"Papa Piccolo's, 8016 SW 81st Dr, Miami, FL 33143",0x88d9c70add136941:0xc1ebee20d34cad18,25.6938447,-80.3243571,"Pizza restaurant, Restaurant",4.2,78,0,0,0,0,FL,Miami
Shell,"Shell, 10191 SW 72nd St, Miami, FL 33173",0x88d9c7491b7f90eb:0xf513d2c25f87d28e,25.7016824,-80.35798,"Gas station, Alternative fuel station, ATM, Convenience store, Electric vehicle charging station, Restaurant",4.2,66,1,0,0,0,FL,Miami
EAT GREEN,"EAT GREEN, 14881 Biscayne Blvd, Miami, FL 33181",0x88d9ad97368db7eb:0xb3e7086150660c06,25.9130207,-80.1557061,"Health food restaurant, Cafe, Juice shop, Organic restaurant, Salad shop",4.2,135,1,0,0,0,FL,Miami
Lowe's Home Improvement,"Lowe's Home Improvement, 8859 SW 24th St, Miami, FL 33165",0x88d9b8ec6b60e3b9:0x32ed6b830bce5446,25.748149599999998,-80.3384154,"Home improvement store, Appliance store, Building materials supplier, Flooring store, Furniture store, Grill store, Hardware store, Lawn equipment rental service, Outdoor furniture store, Rug store",4.2,5,1,0,0,0,FL,Miami
Ceviche Arigato,"Ceviche Arigato, 11401 NW 12th St, Miami, FL 33172",0x88d9bec4216f82ad:0x8496a4700d592715,25.787195,-80.381925,"Sushi restaurant, Restaurant",4.2,53,0,0,0,0,FL,Miami
Express Subs & Pasta,"Express Subs & Pasta, 10000 SW 56th St #16, Miami, FL 33165",0x88d9c750d52cf8b7:0x7bbba922d79cb583,25.7151379,-80.3574829,"Cuban restaurant, Juice shop",4.2,28,1,1,0,0,FL,Miami
Sabor La Esquina Del,"Sabor La Esquina Del, 3695 NW 46th St, Miami, FL 33142",0x88d9b0b6387ee239:0x96976dcac00d3c1a,25.8161897,-80.2565778,"Latin American restaurant, Mexican restaurant",4.3,14,0,1,0,0,FL,Miami
La Carreta de Yefri,"La Carreta de Yefri, 811a W Flagler St, Miami, FL 33130",0x88d9b68d0b8548a9:0xee7f7eaa54e2006d,25.7743182,-80.20785769999999,Mexican restaurant,4.3,18,0,0,0,0,FL,Miami
Mercedes Coffee Shop,"Mercedes Coffee Shop, 3595 NW 54th St, Miami, FL 33142",0x88d9b0b89bed3055:0x8c5bf914f3b01912,25.823881099999998,-80.2548784,"Cuban restaurant, Coffee shop",4.4,67,1,1,0,0,FL,Miami
La Rue,"La Rue, 3145 Commodore Plaza, Miami, FL 33133",0x88d9b7c56d017d17:0xaba77aeb3ca8c1a5,25.7275636,-80.24434029999999,"Restaurant, Fusion restaurant, Mediterranean restaurant, Wine bar",4.4,147,1,1,0,1,FL,Miami
La Completa Latina,"La Completa Latina, 650 NE 79th St, Miami, FL 33138",0x88d9b3741665d96d:0xceb3451fe944ca10,25.8476406,-80.1833336,Restaurant,4.4,88,0,0,0,0,FL,Miami
809 Cuban - Dominican Cuisine,"809 Cuban - Dominican Cuisine, 5791 SW 137th Ave, Miami, FL 33183",0x88d9c10d996d2e89:0x4656b2d1a3473966,25.713016999999997,-80.4142825,"Dominican restaurant, Cuban restaurant",4.5,40,0,0,0,0,FL,Miami
Bigote Cafeteria,"Bigote Cafeteria, 3400 NW 32nd Ave, Miami, FL 33142",0x88d9b73351342157:0xcd363c6247f5ba07,25.807157099999998,-80.2485504,"Latin American restaurant, Delivery Restaurant, Mexican restaurant",4.5,34,0,0,0,0,FL,Miami
Brazilian Taste Grill,"Brazilian Taste Grill, 7490 NW 25th St, Miami, FL 33122",0x88d9b99c4c1bd083:0xc32c75ab9c5f52d,25.796805799999998,-80.31823659999999,Brazilian restaurant,4.5,98,0,0,0,0,FL,Miami
Banana Hut,"Banana Hut, 13740 SW 152nd St, Miami, FL 33177",0x88d9c22950f372d3:0xe9d96f629e256ec6,25.6250915,-80.4152496,Jamaican restaurant,4.5,106,1,1,0,0,FL,Miami
La Gran Parada,"La Gran Parada, 2345 NW 27th Ave, Miami, FL 33142",0x88d9b72efb32c599:0xbd37e197db378282,25.7988103,-80.23967909999999,Cuban restaurant,4.5,51,1,1,0,0,FL,Miami
Graziano's Market Bird Road,"Graziano's Market Bird Road, 3922 SW 92nd Ave, Miami, FL 33165, United States",0x88d9b8bd6772d87d:0xb8086811b3f0b0a7,25.7335802,-80.3441337,"Butcher shop deli, Bakery, Gourmet grocery store, Restaurant",4.5,848,1,0,0,0,FL,Miami
Royalty Jamaican Cuisine,"Royalty Jamaican Cuisine, 7900 NW 27th Ave Booth C-01, Miami, FL 33147",0x88d9b167f7b25553:0xf671577603df6820,25.8479395,-80.2425681,Jamaican restaurant,4.6,7,0,1,0,0,FL,Miami
Los Jalapeños Coral Way,"Los Jalapeños Coral Way, 2090 SW 67th Ave, Miami, FL 33155",0x88d9b962f7dc9637:0xcc71e52d1bae6488,25.751426199999997,-80.303784,Taco restaurant,4.6,76,0,1,0,0,FL,Miami
Miami Restaurant Supplies,"Miami Restaurant Supplies, 7131 N Miami Ave, Miami, FL 33150",0x88d9b6af060a0e67:0xa3350008e44d7cbe,25.8401416,-80.1963232,Restaurant supply store,4.6,17,1,0,0,0,FL,Miami
Crepe Connection Cafe,"Crepe Connection Cafe, 14264 SW 8th St, Miami, FL 33184",0x88d9bfba0ca24dff:0x7468c1cda8d56b10,25.759827299999998,-80.4263897,"Restaurant, Bar",4.7,35,0,0,0,0,FL,Miami
Sparky's Jerk Cuisine,"Sparky's Jerk Cuisine, 175 NW 20th St, Miami, FL 33127",0x88d9b7fe191d60c7:0x5f1966df83bd855e,25.7955491,-80.19833799999999,"Restaurant, Barbecue restaurant, Caribbean restaurant, Chicken restaurant",4.8,18,0,0,0,0,FL,Miami
Antica Mare Ristorante,"Antica Mare Ristorante, 7999 NE Bayshore Ct, Miami, FL 33138",0x88d9b3ccd1843067:0x51611b274611189f,25.8486066,-80.1728122,Italian restaurant,4.8,34,0,0,0,0,FL,Miami
BOTTA Italian Street Food,"BOTTA Italian Street Food, 860 NE 79th St B, Miami, FL 33138",0x88d9b3a49385e2b7:0x94e301ab11d50fcf,25.847700999999997,-80.17889699999999,Italian restaurant,4.9,46,1,1,0,0,FL,Miami
The Vegan Choice,"The Vegan Choice, 3301 NE 1st Ave suite 103-1, Miami, FL 33137",0x88d9b1be65fc8733:0x9484491468650809,25.8079592,-80.1925512,Restaurant,4.9,48,0,0,0,0,FL,Miami
J9 Smoothie Bar and Grill,"J9 Smoothie Bar and Grill, 801 NW 3rd Ave, Miami, FL 33136, United States",0x88d9b76afbe15315:0xefb66c3e09bc3edc,25.781954499999998,-80.19959349999999,Bar & grill,4.9,18,1,1,0,0,FL,Miami
Las Arepas de Jr.,"Las Arepas de Jr., 12455 SW 93rd Terrace, Miami, FL 33186",0x88d9ebb89432fb6b:0xd4f36cd5076b3af1,25.681483999999998,-80.397149,Restaurant,4.9,33,1,1,0,0,FL,Miami
JER56W,"JER56W, 1261 NW 23rd St, Miami, FL 33142",0x88d9b71bcd63605f:0xe2626c419d2c90c4,25.798852099999998,-80.216402,Tofu restaurant,5.0,1,1,1,0,0,FL,Miami
Micha´s Pizza,"Micha´s Pizza, 12790 SW 157th Ave, Miami, FL 33196",0x88d9c188ed67b3eb:0x30a2b04d75511e7d,25.648083,-80.44837199999999,Pizza restaurant,5.0,8,1,1,0,0,FL,Miami
Ash! Wood-Fired Pizza,"Ash! Wood-Fired Pizza, 8324 NE 2nd Ave, Miami, FL 33138",0x88d9b1ff0cc14949:0x6116df9251ff1715,25.8517096,-80.1930952,Pizza restaurant,5.0,3,1,1,0,0,FL,Miami
