local_name,address,gmap_id,latitude,longitude,category,avg_rating,num_of_reviews,apto_sillas_de_ruedas,atmosfera_agradable,apto_grupos_grandes,solo_efectivo,city
Pizzeria La Real,"Pizzeria La Real, 18525 SW 177th Ave, Miami, FL 33187",0x88d9e96e81af616d:0x476237475a60d7c,25.593074299999998,-80.4775598,Pizza restaurant,4.9,18,1,1,1,0,Miami
Pizza cubana& Italiana Dileo's House LLC,"Pizza cubana& Italiana Dileo's House LLC, 7300 W Flagler St, Miami, FL 33144",0x88d9b714af842939:0xbc6dc5c9cb27536e,25.769771799999997,-80.31392129999999,Pizza restaurant,4.9,38,1,1,1,0,Miami
Di Pompei,"Di Pompei, 626 S Miami Ave, Miami, FL 33130",0x88d9b684a4438927:0xf4a34be7784af9eb,25.7678212,-80.193551,Pizza restaurant,4.1,68,1,0,1,0,Miami
Rock Boy Pizza,"Rock Boy Pizza, 1608 Alton Rd, Miami Beach, FL 33139",0x88d9b487dc945e21:0x9c7e159d2a234a2a,25.7894054,-80.1414157,Pizza restaurant,2.3,8,0,1,1,0,Miami
Trouville Restaurant,"Trouville Restaurant, 7100 Collins Ave, Miami Beach, FL 33141",0x88d9b2dd5ff4f6bd:0xa2fcceee68f15461,25.856285,-80.120649,Pizza restaurant,3.9,27,1,1,1,0,Miami
Pinecrest Pizzeria - North Miami,"Pinecrest Pizzeria - North Miami, 13452 Biscayne Blvd, North Miami, FL 33181",0x88d9adf0bc2de08b:0x66a11ad6baabe2e7,25.8997183,-80.1614381,Pizza restaurant,4.1,28,1,1,1,0,Miami
The Smoking Pie,"The Smoking Pie, 1625 Michigan Ave, Miami Beach, FL 33139",0x88d9b507c8f27117:0x8eaf33b887025fcc,25.7900657,-80.1385973,Pizza restaurant,3.8,25,0,1,1,0,Miami
Kings County Pizza,"Kings County Pizza, 18228 Dixie Hwy, North Miami Beach, FL 33160",0x88d9ac537045d977:0x652ef2c5105dc035,25.943716799999997,-80.1492699,Pizza restaurant,4.3,8,1,1,1,0,Miami
Pizzas Buenas,"Pizzas Buenas, 11300 Quail Roost Dr, Miami, FL 33157",0x88d9c38ff95aaaab:0xa19e72773579cd74,25.593883599999998,-80.3766084,Pizza restaurant,4.6,8,1,1,1,0,Miami
China Lake,"China Lake, 1560 NE 165th St, North Miami Beach, FL 33162",0x88d9adc6edc1af4d:0x90d3a368bf8c2039,25.927214799999998,-80.1691895,Chinese restaurant,3.3,18,0,0,0,0,Miami
Grandview Chinese Takeout,"Grandview Chinese Takeout, 9842 SW 40th St #3912, Miami, FL 33165",0x88d9b8afff73ea4d:0x52e2f318d726edbf,25.732174099999998,-80.3546606,Chinese restaurant,4.2,58,0,0,0,0,Miami
Mr. Yiing,"Mr. Yiing, 6606 Collins Ave, Miami Beach, FL 33140",0x88d9b2de20c8a371:0x9357993061f85762,25.84986,-80.1205138,Chinese restaurant,2.3,4,0,0,0,0,Miami
Miss Mao,"Miss Mao, 437 Lincoln Rd, Miami Beach, FL 33139",0x88d9b485cda3795b:0xb711bbca9656f997,25.7910561,-80.1364631,Chinese restaurant,3.0,7,0,0,0,0,Miami
Village Chinese,"Village Chinese, 13707 SW 152nd St, Miami, FL 33177",0x88d9c22959e9130f:0x67d8af02bc8a5ab8,25.626812899999997,-80.4167485,Chinese restaurant,3.5,36,0,0,0,0,Miami
Palmar at The Citadel,"Palmar at The Citadel, 8300 NE 2nd Ave, Miami, FL 33138",0x88d9b1cf42024cf1:0xfb1884ec0fa43899,25.852020099999997,-80.1940458,Chinese restaurant,3.9,8,0,0,0,0,Miami
Sun Sun Chinese Restaurant,"Sun Sun Chinese Restaurant, 4661 NW 199th St, Miami Gardens, FL 33055",0x88d9a5809723d531:0x850f8f4141809376,25.955693699999998,-80.2774902,Chinese restaurant,4.1,28,0,0,0,0,Miami
Canton Star,"Canton Star, 15718 SW 72nd St, Miami, FL 33193",0x88d9c0239a78950b:0xc7cf49b111cd835d,25.697427599999997,-80.4473835,Chinese restaurant,4.0,98,1,1,1,0,Miami
Minty Z,"Minty Z, 3206 Grand Ave, Miami, FL 33133",0x88d9b7619efe5b07:0x612bda4f0ce64707,25.7277584,-80.2454521,Chinese restaurant,4.8,148,1,1,1,0,Miami
Canton Palace Chinese Restaurant,"Canton Palace Chinese Restaurant, 7980 SW 8th St, Miami, FL 33144",0x88d9b9009976b2d1:0xdb8853eabc1567cd,25.761476,-80.325898,Chinese restaurant,4.1,25,1,1,1,0,Miami
Sushi Maki (Dadeland),"Sushi Maki (Dadeland), 6661 S Dixie Hwy, Miami, FL 33143",0x88d9c746a2cabce1:0x2dea3824848da787,25.693962,-80.3007224,Chinese restaurant,4.4,38,1,1,1,0,Miami
petit,"petit, 1929 Purdy Ave, Miami Beach, FL 33139",0x88d9b47e0cc81c77:0x10cdcb568d3564f5,25.795215199999998,-80.14421469999999,Italian restaurant,2.0,2,1,1,0,0,Miami
Spaghetto,"Spaghetto, 540 Washington Ave, Miami Beach, FL 33139",0x88d9b4f2d95c05d1:0x4addcfebd46ba35d,25.775431899999997,-80.1342476,Italian restaurant,4.6,8,1,1,0,0,Miami
Alidoro,"Alidoro, 2319 N Miami Ave, Miami, FL 33127",0x88d9b74afb5d9581:0xa7adfd9d45814eb7,25.799270999999997,-80.194605,Italian restaurant,1.0,1,0,0,0,0,Miami
Bice Bistro,"Bice Bistro, 3015 Grand Ave #120, Miami, FL 33133",0x88d9b7cf7625235f:0x70c59ffec9bf1b07,25.728745999999997,-80.242166,Italian restaurant,3.6,44,0,0,0,1,Miami
Papa Nose Italian Eatery,"Papa Nose Italian Eatery, 10851 SW 40th St, Miami, FL 33165",0x88d9bf5210baccbb:0x1a21766a4ff5bce6,25.7326205,-80.3707,Italian restaurant,4.0,7,0,0,0,0,Miami
Di Papa's Italian Restaurant,"Di Papa's Italian Restaurant, 2404, 8758 W Flagler St, Miami, FL 33174",0x88d9b91e7805d0ed:0xfd76994e7dc3da0d,25.7690301,-80.3380449,Italian restaurant,3.9,28,0,0,1,0,Miami
Tortellino,"Tortellino, 8100 SW 104th St, Miami, FL 33156",0x88d9c7286820f479:0xb5ace0c9e8c1a88e,25.673301199999997,-80.3258803,Italian restaurant,5.0,47,1,1,1,0,Miami
8 1/2 Caffè & Bottega,"8 1/2 Caffè & Bottega, 1717 N Bayshore Dr #109, Miami, FL 33132",0x88d9b41d53cbb1bb:0xb2b7d5b28a72d69e,25.791316,-80.1861552,Italian restaurant,3.4,28,1,1,1,0,Miami
MONALISA PIZERIA ITALIAN RESTAURANT,"MONALISA PIZERIA ITALIAN RESTAURANT, 4753 SW 8th St, Miami, FL 33134",0x88d9b7586c7923a5:0xa13568758d12b078,25.7643679,-80.2727565,Italian restaurant,4.8,25,1,1,1,0,Miami
Sfizio,"Sfizio, 941 Washington Ave, Miami Beach, FL 33139",0x88d9b48d970eb9b9:0x89c6a033c7948ce7,25.780170599999998,-80.13260729999999,Italian restaurant,4.6,14,0,1,1,0,Miami
NIDO Mozzarella Bar,"NIDO Mozzarella Bar, 11052 Biscayne Blvd, Miami, FL 33161",0x88d9b21465888881:0xf1c97faf98b455ad,25.877391,-80.1686618,Italian restaurant,4.5,28,1,0,1,0,Miami
MADE IN ITALY FOOD TRUCK,"MADE IN ITALY FOOD TRUCK, 2875 NE 2nd Ave, Miami, FL 33137",0x88d9b5436ab2dfaf:0x76fdc23bad198b4f,25.8040043,-80.1907975,Italian restaurant,4.3,104,1,1,1,0,Miami
Andy's Pizzeria,"Andy's Pizzeria, 15725 SW 72nd St #158, Miami, FL 33193",0x88d9c023b9c7251b:0xeb35c7b934e7cfc3,25.7005004,-80.44767,Italian restaurant,4.6,126,1,1,1,0,Miami
Restaurant at Casa Casuarina,"Restaurant at Casa Casuarina, 1116 Ocean Dr, Miami Beach, FL 33139",0x88d9b488317e30f7:0x39e6a49d3692b8c2,25.781695,-80.1315769,Italian restaurant,3.7,7,0,1,1,0,Miami
Caffé Paradiso Miami,"Caffé Paradiso Miami, 114 NE 20th Terrace, Miami, FL 33137",0x88d9b7d591e60669:0xd36cf00540e1407d,25.795828,-80.1923231,Italian restaurant,5.0,2,1,1,1,0,Miami
El Patio De Mexico,"El Patio De Mexico, 3527 NE 2nd Ave, Miami, FL 33137",0x88d9b15682818e13:0x522455ff1539b5f6,25.8096179,-80.1908387,Mexican restaurant,5.0,1,1,0,0,0,Miami
Taco Rico,"Taco Rico, 426 SW 8th St #8, Miami, FL 33130",0x88d9b7bd988041b7:0xac70bce59c3594eb,25.7658032,-80.2012364,Mexican restaurant,3.6,18,1,1,0,0,Miami
El King Taqueria Food Truck,"El King Taqueria Food Truck, 2990 NW 27th Ave, Miami, FL 33142",0x88d9b7d512cac45d:0x69183932fff850bf,25.8033254,-80.24028679999999,Mexican restaurant,5.0,4,0,1,0,0,Miami
Bad Hombres Mexican Restaurant,"Bad Hombres Mexican Restaurant, 860 NE 79th St B, Miami, FL 33138",0x88d9b3d2e37a15a7:0x4a2d8ce5177dcbd3,25.847737,-80.1788266,Mexican restaurant,5.0,4,0,0,0,0,Miami
El Burrito,"El Burrito, 3105 Grand Ave, Miami, FL 33133",0x88d9b7c578a08e73:0x3724ae2df08e799f,25.728565399999997,-80.2424307,Mexican restaurant,3.9,8,1,0,0,1,Miami
Cinco hermanos taqueria,"Cinco hermanos taqueria, 18398 S Dixie Hwy, Miami, FL 33157",0x88d9c587d322385b:0x25713d15aff7bd75,25.5989008,-80.35443959999999,Mexican restaurant,4.3,8,1,1,0,0,Miami
Salsabanero Fresh Mexican Grill,"Salsabanero Fresh Mexican Grill, 821 N Miami Blvd, Durham, NC 27703",0x89ace4912711852d:0xb2ee34a88ab76399,35.990345,-78.8675109,Mexican restaurant,3.3,4,0,0,0,0,Miami
Mister Taco,"Mister Taco, 7358 SW 8th St, Miami, FL 33144",0x88d9b852f3349049:0x1337f2079dbd77e4,25.7623817,-80.3150868,Mexican restaurant,4.5,53,0,0,0,0,Miami
Taco Rico,"Taco Rico, 646 SW 109th Ave, Miami, FL 33174",0x88d9bf55efaaf511:0xab3c0298ab6015ef,25.7627776,-80.3726882,Mexican restaurant,1.0,6,1,1,0,0,Miami
Tacos & Tattoos Lincolns Beard,"Tacos & Tattoos Lincolns Beard, 7360 SW 41st St, Miami, FL 33155",0x88d9b98697f750e3:0x68c9000bacc07993,25.732103499999997,-80.31432509999999,Mexican restaurant,4.7,17,1,1,1,0,Miami
Mercadito Midtown,"Mercadito Midtown, 3252 NE 1st Ave, Miami, FL 33137",0x88d9b15387f0126d:0x3e1ffaddfdda0758,25.8070545,-80.19371989999999,Mexican restaurant,4.0,8,1,1,1,0,Miami
The Fed Food & Drink,"The Fed Food & Drink, 5132 Biscayne Blvd, Miami, FL 33137",0x88d9b3e02fa17271:0xcc11b99ab69f4fe6,25.8235404,-80.1874374,Mexican restaurant,4.0,38,1,1,1,0,Miami
Maya'mi Cocina,"Maya'mi Cocina, 184 NE 50th Terrace, Miami, FL 33137",0x88d9b1f929957219:0x74be2dc3f738da04,25.821954599999998,-80.1921389,Mexican restaurant,4.5,34,1,1,1,0,Miami
Pasilla Tacos,"Pasilla Tacos, 56 NW 29th St #3928, Miami, FL 33127",0x88d9b6ad2e674aeb:0x9dab3d3da0f10ee8,25.8036815,-80.19642069999999,Mexican restaurant,4.3,26,1,0,1,0,Miami
Coyo Taco,"Coyo Taco, 1901 Collins Ave, Miami Beach, FL 33139",0x88d9b49c6130d9a9:0x7e5d73093c63ff32,25.795061099999998,-80.1283292,Mexican restaurant,3.7,3,1,1,1,0,Miami
La Fonda de la Miami,"La Fonda de la Miami, 2007 Miami St, South Bend, IN 46613",0x8816cdb87d155bc5:0xb976d007522c553e,41.6534656,-86.2350392,Mexican restaurant,4.4,58,1,1,1,0,Miami
Los Jarritos Restaurant,"Los Jarritos Restaurant, 2189 SW 1st St, Miami, FL 33135",0x88d9b6e2caf0c8a1:0x6fc3e7b9e5f2f6b,25.7715775,-80.2307867,Mexican restaurant,4.0,76,1,1,1,0,Miami
EL CAMION DEL TACO,"EL CAMION DEL TACO, 9201 SW 40th St, Miami, FL 33165",0x88d9b9fb6d87fa3b:0xd05178552e34d91,25.733095799999997,-80.34400099999999,Mexican restaurant,4.9,98,1,1,1,0,Miami
Chipotle Mexican Grill,"Chipotle Mexican Grill, 886 N Miami Beach Blvd, North Miami Beach, FL 33162",0x88d9ad6401e70c8f:0x5f220bb860f346a2,25.92794,-80.1824381,Mexican restaurant,2.7,25,1,1,1,0,Miami
Chips Salsa,"Chips Salsa, Miami, FL 33166",0x88d9bbc4a27dd0d7:0x88c2a21025b85639,25.8267791,-80.3373767,Mexican restaurant,3.3,7,1,1,1,0,Miami
Rincon Caribeno,"Rincon Caribeno, 11180 W Flagler St, Miami, FL 33174",0x88d9bf280d7c90a7:0xed05e00344fbe5e2,25.7680212,-80.3762636,Mexican restaurant,4.0,14,1,1,1,0,Miami
HotLime Tacos & Ceviches - MIA Market,"HotLime Tacos & Ceviches - MIA Market, 140 NE 39th St STE 241, Miami, FL 33137",0x88d9abc90f605ab7:0x773b4979c6d774a9,25.8122458,-80.1914912,Mexican restaurant,4.1,18,1,1,1,0,Miami
Mexico1810 Taqueria,"Mexico1810 Taqueria, 1778 NW 36th St, Miami, FL 33142",0x88d9b1d2125e8d39:0x568e1adb5662943,25.8092905,-80.2254979,Mexican restaurant,4.7,6,1,1,1,1,Miami
Taqueria los Jalapenos,"Taqueria los Jalapenos, 14264 SW 8th St, Miami, FL 33184",0x88d9bff35106808f:0xb08c732bdfec9983,25.760502199999998,-80.425775,Mexican restaurant,4.7,8,1,1,1,0,Miami
Down N' Dirty Tacos,"Down N' Dirty Tacos, 1144 Ocean Dr, Miami Beach, FL 33139",0x88d9b491f385ae77:0xc1cef00abc001ec3,25.782344799999997,-80.1303993,Mexican restaurant,3.1,98,0,1,1,0,Miami
Antojitos Mexicanos Tenorio,"Antojitos Mexicanos Tenorio, 13856 SW 56th St, Miami, FL 33175",0x88d9c111d08b4021:0xe739728a1fa11bdf,25.7123028,-80.41828989999999,Mexican restaurant,5.0,1,0,1,1,0,Miami
Holy Guacamole Miami,"Holy Guacamole Miami, 1251 Washington Ave, Miami Beach, FL 33139",0x88d9b48e217f1869:0x2bcd9a7ed143947f,25.783668199999997,-80.13177379999999,Mexican restaurant,3.5,38,1,1,1,0,Miami
Miami River II Mexican Cuisine,"Miami River II Mexican Cuisine, 1881 NW 7th St, Miami, FL 33125",0x88d9b7ad5d1a3333:0xb3d1dca363b8b734,25.780098499999998,-80.22630989999999,Mexican restaurant,4.4,27,1,1,1,0,Miami
Lolita resturant-Comida Mexicana,"Lolita resturant-Comida Mexicana, 316 SW 8th Ave, Miami, FL 33130",0x88d9b7f9b4a07fa9:0x6a65847a13188fc6,25.770393799999997,-80.2076854,Mexican restaurant,4.4,38,1,1,1,0,Miami
La Marea,"La Marea, 1220 Ocean Dr, Miami Beach, FL 33139",0x88d9b4919310d553:0x46d2d3e4c19b829f,25.783064699999997,-80.1303623,Seafood restaurant,4.5,2,0,0,0,0,Miami
Fish Market & Restaurant,"Fish Market & Restaurant, 2238 SW 57th Ave, Miami, FL 33155",0x88d9b8253215cb3b:0xf5b65c1df710207f,25.7495871,-80.28764199999999,Seafood restaurant,4.5,56,1,1,0,0,Miami
Nini Seafood,"Nini Seafood, 3851 NW 125th St, Miami Gardens, FL 33054",0x88d9b010f6400001:0x9e1911a7dcca6405,25.888656899999997,-80.2627102,Seafood restaurant,4.8,6,0,0,0,0,Miami
Quinn's South Beach,"Quinn's South Beach, 640 Ocean Dr, Miami Beach, FL 33139",0x88d9b492aaaf8157:0x7f36b9e06462e074,25.776381399999998,-80.1318561,Seafood restaurant,4.7,8,1,0,0,0,Miami
Mighty's Kitchen,"Mighty's Kitchen, 17640 Homestead Ave #5340, Miami, FL 33157",0x88d9c412a4e7bccd:0x28ec2d5c6e5489c4,25.6047969,-80.354098,Seafood restaurant,4.6,8,0,0,0,0,Miami
Lala's Seafood,"Lala's Seafood, 3195 NW 20th St, Miami, FL 33142",0x88d9b73a3fbac151:0xf36472990bbd45c,25.7942809,-80.24758969999999,Seafood restaurant,4.0,4,1,1,0,0,Miami
Garcia's Fish Market,"Garcia's Fish Market, Miami, FL 33130",0x88d9b69062cd6e39:0xac4133a3fe37dac5,25.771943,-80.1994493,Seafood restaurant,4.9,13,1,1,0,0,Miami
The Fish on 1826,"The Fish on 1826, 1826 Collins Ave, Miami Beach, FL 33139",0x88d9b49c9a77cba9:0xf07bfc2a22d237ed,25.7944812,-80.1298272,Seafood restaurant,3.9,24,1,0,1,1,Miami
Pescados Y Mariscos,"Pescados Y Mariscos, 5721 W Flagler St, Miami, FL 33144",0x88d9b9ce3cd27863:0x26d78e1795682049,25.770911299999998,-80.28846349999999,Seafood restaurant,4.7,13,1,1,1,0,Miami
Crafty Crab - Sunset,"Crafty Crab - Sunset, 10855 SW 72nd St Unit I-5, Miami, FL 33173",0x88d9c19b172c8b6b:0xce2f31b1e5f765fb,25.701944599999997,-80.36848739999999,Seafood restaurant,4.6,208,1,1,1,0,Miami
Boss Cow Oyster Bar,"Boss Cow Oyster Bar, Momi Gyoza Bar, 1036 S Miami Ave, Miami, FL 33130",0x88d9b747b4445ead:0x8d7357cb9999d4de,25.763791299999998,-80.1934517,Seafood restaurant,4.8,34,1,1,1,0,Miami
Crab Du Jour Cajun Seafood & Bar,"Crab Du Jour Cajun Seafood & Bar, 3201 N Miami Ave Unit 106, Miami, FL 33127",0x88d9b1f38dff4dff:0x61443de98cd9c88c,25.80792,-80.1943823,Seafood restaurant,4.7,88,1,1,1,0,Miami
La Gloutonnerie,"La Gloutonnerie, 81 Washington Ave, Miami Beach, FL 33139",0x88d9b4f16d4cab83:0x14261620f9c94e46,25.7691265,-80.1349204,Seafood restaurant,4.6,5,1,1,1,0,Miami
Crab Garden,"Crab Garden, 17207 NW 27th Ave, Miami Gardens, FL 33056",0x88d9afc509e74223:0x7802fb49ad773c6,25.9306076,-80.24334449999999,Seafood restaurant,4.6,18,1,1,1,0,Miami
Pilikia By the Pool,"Pilikia By the Pool, 1751 Collins Ave, Miami Beach, FL 33139",0x88d9b49b81527bad:0x27350a1172c4c10e,25.793346,-80.128565,Seafood restaurant,4.7,16,1,1,1,0,Miami
Tongue & Cheek,"Tongue & Cheek, 431 Washington Ave, Miami Beach, FL 33139",0x88d9b4f2fc74508b:0xf70d2a16f268a3c,25.7742042,-80.1339639,American restaurant,3.5,18,1,0,0,0,Miami
Jerry's Famous Deli,"Jerry's Famous Deli, 1450 Collins Ave, Miami Beach, FL 33139",0x88d9b490119d57d7:0x6efd494468858932,25.7871165,-80.1308614,American restaurant,3.0,37,0,0,0,0,Miami
Pepito's,"Pepito's, 6901 Coral Way, Miami, FL 33155",0x88d9b84460500d1d:0x87c00d45157af2ae,25.7485194,-80.3072344,American restaurant,3.9,15,0,0,0,0,Miami
180 Degrees At the DRB,"180 Degrees At the DRB, 501 NE 1st Ave, Miami, FL 33132",0x88d9b69f416ebac7:0xdfd86e3a6becd0e,25.7792225,-80.1918216,American restaurant,4.4,58,0,0,0,0,Miami
Carnes 504,"Carnes 504, 1612 S Miami Blvd, Durham, NC 27703",0x89ace50eb7c8c045:0x37a3177b10785cf1,35.949499599999996,-78.838332,American restaurant,4.8,18,0,1,0,0,Miami
Military Burgers,"Military Burgers, 10834 SW 104th St, Miami, FL 33176",0x88d9c12bd92db449:0xc16bddf5ebdba1aa,25.671944399999997,-80.3713106,American restaurant,4.8,4,0,0,0,0,Miami
Pan Pa Ya,"Pan Pa Ya, 26 SW 8th St, Miami, FL 33130",0x88d9b6848f619d39:0x1c8e15cd5d08c8e7,25.7660563,-80.193649,American restaurant,2.4,24,0,0,0,0,Miami
Tropical Perk Cafeteria,"Tropical Perk Cafeteria, 2000 S Dixie Hwy, Miami, FL 33133",0x88d9b64c24bac937:0xcef48ca51053ed8,25.743672699999998,-80.2266961,American restaurant,4.2,14,1,1,0,0,Miami
La Esquina Tropical,"La Esquina Tropical, 1060 SW 8th St, Miami, FL 33130",0x88d9b6f3a073195f:0x8fb7f1b0d30816f6,25.765686,-80.212594,American restaurant,4.2,78,1,1,0,0,Miami
Runway Grille & Deli Restaurant,"Runway Grille & Deli Restaurant, 790 NW 107th Ave # 100, Miami, FL 33172",0x88d9bed3b08c4e01:0x710b8faea6018000,25.777707,-80.3706916,American restaurant,4.4,13,1,1,0,0,Miami
Barrel Express,"Barrel Express, 14530 W Dixie Hwy, North Miami, FL 33161",0x88d9adedbafd65a9:0x44dcd782854bb854,25.909810399999998,-80.1693021,American restaurant,4.0,63,1,1,1,0,Miami
Arepa Santa Barbara,"Arepa Santa Barbara, 14955 SW 186th St, Miami, FL 33187",0x88d9c3ddc3272acb:0x979c5255cfb131e9,25.594450199999997,-80.43493389999999,American restaurant,4.5,24,1,1,1,0,Miami
The Bistro – Eat. Drink. Connect.®,"The Bistro – Eat. Drink. Connect.®, 1530 Washington Ave, Miami Beach, FL 33139",0x88d9b48555c15d85:0x6a78ede3e8908953,25.788168,-80.13208279999999,American restaurant,5.0,1,1,1,1,0,Miami
Tobacco Road,"Tobacco Road, 69 SW 7th St, Miami, FL 33130",0x88d9b684a4212f31:0x1a4b3258174d0f98,25.767467,-80.1947422,American restaurant,3.8,48,0,1,1,0,Miami
OTC Restaurant Brickell,"OTC Restaurant Brickell, 1250 S Miami Ave, Miami, FL 33130",0x88d9b686b3ab9e77:0x521904e9e575adc7,25.762086699999998,-80.1933261,American restaurant,4.4,18,1,1,1,0,Miami
Rinconcito Miami #5 - Kendall Breeze,"Rinconcito Miami #5 - Kendall Breeze, 12700 SW 128th St, Miami, FL 33186",0x88d9c1f2ac59568b:0x7e92fe0dcd4a9311,25.6485482,-80.39962469999999,American restaurant,4.9,55,1,1,1,0,Miami
B&B Haulover Beach Cafe,"B&B Haulover Beach Cafe, 10800 Haulover Park, Miami Beach, FL 33154",0x88d9ad74616461bf:0x266299ab757dfda,25.9169806,-80.1217027,American restaurant,4.6,7,1,1,1,0,Miami
Fresh Restaurant,"Fresh Restaurant, 4441 Collins Ave [Poolside], Miami Beach, FL 33140",0x88d9b36a38e461a1:0x2de0eecf8f287660,25.817899,-80.12234939999999,American restaurant,4.2,27,1,0,1,0,Miami
Icebox Cafe,"Icebox Cafe, Miami International Airport, Terminal D, Gate D8, Miami, FL 33126",0x88d9b9ee5e62a2f7:0x27902f5487a32452,25.795544,-80.27855799999999,American restaurant,3.6,46,1,1,1,0,Miami
Mr Ceviche Peruvian Restaurant,"Mr Ceviche Peruvian Restaurant, 2001 Biscayne Blvd, Miami, FL 33137",0x88d9b7b1f1f6b0f5:0xe7f88d3def8e2e1,25.7952598,-80.1888439,American restaurant,4.5,88,1,1,1,0,Miami
El Gallo Pinto Restaurante,"El Gallo Pinto Restaurante, 4747 W Flagler St, Miami, FL 33134",0x88d9b77c8b6442df:0x2201a44ee4ad25c9,25.7716972,-80.2725389,American restaurant,3.9,58,1,1,1,0,Miami
Rubido's Cafeteria,"Rubido's Cafeteria, 532 SW 109th Ave, Miami, FL 33174",0x88d9bf294bd6deeb:0x98aff28f4f37b653,25.763523499999998,-80.37280439999999,American restaurant,4.0,28,1,0,1,0,Miami
1601 Lounge,"1601 Lounge, 1601 Biscayne Blvd, Miami, FL 33132",0x88d9b6a7e9c4c355:0xab18547a1c88c986,25.7910185,-80.1885233,American restaurant,4.2,28,1,1,1,0,Miami
Joe's Ribs,"Joe's Ribs, 722 Sullivan St, Miami, AZ 85539",0x87299dbd4a5418d1:0xbc4a27a5baa3a283,33.3979631,-110.87356949999999,Barbecue restaurant,4.2,38,0,0,0,0,Miami
Los Gauchos CBS,"Los Gauchos CBS, 6605 SW 127th Ave, Miami, FL 33183",0x88d9c161f67332d9:0x2641685fb81b4fd8,25.7053184,-80.3987884,Barbecue restaurant,4.9,18,1,1,0,0,Miami
La Traila Barbecue,"La Traila Barbecue, 8030 NW 154th St, Miami Lakes, FL 33016",0x88d9b15ff25690b7:0x6dd01685c6ea079a,25.9126759,-80.3315126,Barbecue restaurant,4.6,58,1,1,1,0,Miami
BBQ RANCH EDNAMAR,"BBQ RANCH EDNAMAR, 3690 NW 54th St, Miami, FL 33142",0x88d9b0b8f8e30839:0x396d10d69dc069be,25.8230036,-80.2567538,Barbecue restaurant,4.4,58,1,1,1,0,Miami
RACKZ BBQ,"RACKZ BBQ, 21217 NW 37th Ave, Miami Gardens, FL 33056",0x88d9afe663569237:0xdf07b4e4a9504cce,25.9687996,-80.26212559999999,Barbecue restaurant,4.2,8,1,1,1,0,Miami
The Sushi Bar Japanese Cafe,"The Sushi Bar Japanese Cafe, 8748 Sunset Dr, Miami, FL 33173",0x88d9c76e78b3895d:0x4be6c9c1d738736f,25.700965099999998,-80.33541489999999,Japanese restaurant,4.7,85,1,1,0,0,Miami
Momi Gyoza Bar,"Momi Gyoza Bar, 1036 S Miami Ave, Miami, FL 33130",0x88d9b68408e470d9:0x56d0852e8241d18b,25.7638248,-80.1933181,Japanese restaurant,4.6,5,0,1,0,0,Miami
TYO Sushi,"TYO Sushi, 723 Lincoln Ln N, Miami Beach, FL 33139",0x88d9b5b97ef8fe0d:0xf928e22a2af2f70d,25.7913857,-80.1360661,Japanese restaurant,3.6,18,1,1,1,0,Miami
BENIHANA,"BENIHANA, 347 Don Shula Dr, Miami Gardens, FL 33056",0x88d9af04be773c49:0xb9a9fe42d87fa338,25.957581899999997,-80.2382987,Japanese restaurant,5.0,4,1,1,1,0,Miami
Ozzi Sushi Bar,"Ozzi Sushi Bar, 200 SE 1st St, Miami, FL 33131",0x88d9b69dc966ff7b:0x8fdbf89a7700790a,25.773211399999997,-80.1900539,Japanese restaurant,5.0,4,1,1,1,0,Miami
B-Side by Itamae,"B-Side by Itamae, 143 NW 23rd St Inside 1-800-Lucky, Miami, FL 33127",0x88d9b7d1e09155a1:0xd58fcd475f989eef,25.7993651,-80.1979458,Japanese restaurant,4.2,8,1,1,1,0,Miami
Burgers And More,"Burgers And More, 6995 Collins Ave, Miami Beach, FL 33141",0x88d9b3cc4593e8fd:0x37456858705d54df,25.856046,-80.120359,Fast food restaurant,3.9,15,0,0,0,0,Miami
Corner Subs Miami,"Corner Subs Miami, 12932 SW 120th St, Miami, FL 33186",0x88d9c12d9a0c13c3:0xc7f9c8cbc7a112eb,25.6562844,-80.4052002,Fast food restaurant,5.0,7,1,0,0,0,Miami
Tu Comelona,"Tu Comelona, 5731 NW 74th Ave, Miami, FL 33166",0x88d9b8903df09f97:0x2b260de93fe2d6b8,25.8257262,-80.3173936,Fast food restaurant,5.0,38,0,0,0,0,Miami
Chick-fil-A at FIU,"Chick-fil-A at FIU, Wolfe University Center, 3000 NE 151st St, North Miami, FL 33181",0x88d9ada2312bc153:0xa36a3d380aad1d40,25.911789199999998,-80.13997979999999,Fast food restaurant,3.3,18,1,0,0,0,Miami
Indio Mara Fast Food,"Indio Mara Fast Food, 6439 NW 82nd Ave, Miami, FL 33166",0x88d9bb4e2bc46909:0xa89eb48586d8ef64,25.8322696,-80.3297348,Fast food restaurant,4.6,58,1,1,0,0,Miami
Half Moon Empanadas,"Half Moon Empanadas, 5250 University Dr, Miami, FL 33146",0x88d9b7ff60caa517:0xc0064686b8ed6cb6,25.720113299999998,-80.2763875,Fast food restaurant,3.8,5,0,1,0,0,Miami
Aja Food Truck (Bird Road),"Aja Food Truck (Bird Road), 6795 SW 40th St, Miami, FL 33155",0x88d9b98bc8fedd3d:0xb349e42deb4f228,25.733689,-80.3044879,Fast food restaurant,4.5,24,0,1,0,0,Miami
